symbol,information
192.168.1.145,7.577428828035749
192.168.1.171,7.577428828035749
192.168.1.172,7.577428828035749
192.168.1.182,3.6705382324272304
192.168.1.108,2.8769891098946565
192.168.1.1,1.1511640733336508
192.168.1.200,1.6947857786739076
192.168.1.166,6.577428828035749
