symbol,information
10.10.35.10,2.55179563679
10.10.35.135,7.01122725542
10.10.35.1,3.68929916054
10.10.35.21,7.01122725542
10.10.35.241,1.31078753728
10.10.35.249,7.01122725542
10.10.35.51,7.01122725542
10.10.35.141,4.01122725542
169.254.255.255,2.76329974198
10.10.35.205,5.4262647547
10.10.35.147,7.01122725542
10.10.35.163,7.01122725542
10.10.35.91,7.01122725542
10.10.35.223,6.01122725542
10.10.35.37,4.4262647547
