symbol,information
192.168.0.149,3.49119866446
192.168.0.116,7.10590850857
192.168.0.173,9.10590850857
192.168.0.163,5.64647688993
192.168.0.139,7.10590850857
192.168.0.118,9.10590850857
192.168.0.145,9.10590850857
192.168.0.154,7.10590850857
192.168.0.2,3.4334831666
192.168.0.121,7.52094600785
192.168.0.1,3.35102100641
192.168.0.113,7.52094600785
192.168.0.102,7.10590850857
192.168.0.129,0.638302958488
192.168.0.167,6.29855358651
