symbol,information
192.168.0.132,3.1699250014423126
192.168.0.29,2.7548875021634687
192.168.0.15,4.754887502163469
192.168.0.97,4.754887502163469
192.168.0.1,1.4329594072761063
192.168.0.39,4.754887502163469
192.168.0.3,3.7548875021634687
192.168.0.26,4.754887502163469
192.168.0.130,4.754887502163469
192.168.0.120,4.754887502163469
192.168.0.4,4.754887502163469
192.168.0.129,4.754887502163469
